id,genres,title,keywords,overview,popularity,release_date,runtime,vote_average,vote_count,cast,crew,production_countries,production_companies
56666,Drama Foreign Romance,Fiza,suicide loss of brother laughing jihad love racial tension,In 1993 Fiza's brother disappears during the riots in Mumbai. In 1999 Fiza is tired of waiting and goes looking for him.,0.043023,2000-09-08,170.0,6.1,7,Hrithik Roshan Karisma Kapoor Jaya Bachchan Neha Bikram Saluja Sushmita Sen,Javed Siddiqui Khalid Mohammed,India,
8675,Comedy,Orgazmo,pornography sex secret fight star superhero independent film wedding crime mormon woman director sidekick henchmen,"Joe Young is a devout Mormon living in L.A. trying to raise enough money to go back to Utah and marry his girlfriend, Lisa. Joe is spreading the word about the church of Latter Day Saints one day when he's confronted by two burly bodyguards. A scuffle breaks out, and Joe's martial arts skills impress Maxxx Orbison, who directs pornographic movies.",5.06516,1997-09-06,94.0,6.2,115,Trey Parker Dian Bachar Matt Stone Ron Jeremy Michael Dean Jacobs Robyn Lynne Raab,Trey Parker Matt Stone,Japan United States of America,Kuzui Enterprises Avenging Conscience Focus Features
13132,Drama Romance,All the Real Girls,southern usa small town virgin independent film best friend,"In a small North Carolina town, Paul, a womanizer, meets Noel, a confused intellectual returning home for the first time in years since she left for boarding school. The film depicts the typical romance of a good girl and a bad boy, in an interesting way.",3.65924,2003-08-01,108.0,5.9,30,Paul Schneider Zooey Deschanel Danny McBride Maurice Compte Heather McComb Shea Whigham,David Gordon Green,United States of America,Sony Pictures Classics
47686,Comedy,Dream with the Fishes,independent film,"Terry is a suicidal voyeur who treats a dying addict to a final binge, but Terry will only do this if he promises to kill him.",0.948316,1997-01-01,97.0,7.7,10,David Arquette Brad Hunt Kathryn Erbe Patrick McGaw Cathy Moriarty,,United States of America,
46989,Drama,Blue Car,independent film woman director,"Gifted 18-year-old Meg has been abandoned by her father and neglected by her hardworking mother. Left to care for her emotionally disturbed younger sister, her world begins to unravel. She finds an outlet in writing poetry and support from her English teacher, Mr. Auster. But what started out as a mentoring relationship begins to get a bit more complex.",0.672695,2002-01-11,92.0,6.7,13,Margaret Colin Agnes Bruckner David Strathairn Frances Fisher A.J. Buckley Regan Arnold,Karen Moncrieff,,
192132,Drama,Palo Alto,high school soccer teenager older man younger woman relationship teenage sexuality woman director,"Palo Alto weaves together three stories of teenage lust, boredom, and self-destruction: shy, sensitive April, torn between an illicit flirtation with her soccer coach and an unrequited crush on sweet stoner Teddy; Emily, who offers sexual favors to any boy to cross her path; and the increasingly dangerous exploits of Teddy and his best friend Fred, whose behavior may or may not be sociopathic.",16.570708,2014-05-09,100.0,6.4,348,Emma Roberts Jack Kilmer Nat Wolff James Franco Zoe Levin Val Kilmer,Vince Jolivette Miles Levy Gia Coppola Sebastian Pardo Adriana Rotaru,United States of America,Tribeca Film
24424,Crime Drama,Ajami,,"Ajami is an area of Tel Aviv in Israel where Arabs, Palestinians, Jews and Christians live together in a tense atmosphere. Omar, an Israeli Arab, struggles to save his family from a gang of extortionists. He also courts a beautiful Christian girl: Hadir. Malek, an illegal Palestinian worker, tries to collect enough money to pay for his mother's operation. Dando, an Israeli cop, does his utmost to find his missing brother who may have been killed by Palestinians.",0.51799,2009-09-17,120.0,6.8,27,Fouad Habash Nisrine Rihan Elias Saba Youssef Sahwani Abu George Shibli Ibrahim Frege,Scandar Copti Yaron Shani,Israel Germany,ARTE Inosan Das Kleine Fernsehspiel (ZDF) Twenty Twenty Vision Filmproduktion GmbH
13198,Comedy Drama Fantasy Romance,Wristcutters: A Love Story,independent film break-up ex-boyfriend ex-girlfriend relationship rolling a cigarette autocide record player hypodermic needle missing pet head in oven grocery store arm in cast gun in mouth toast listening to music,"Zia, distraught over breaking up with his girlfriend, decides to end it all. Unfortunately, he discovers that there is no real ending, only a run-down afterlife that is strikingly similar to his old one, just a bit worse. Discovering that his ex-girlfriend has also ""offed"" herself, he sets out on a road trip, with his Russian rocker friend, to find her. Their journey takes them through an absurd purgatory where they discover that being dead doesn't mean you have to stop livin'!",8.542921,2006-01-24,88.0,6.7,160,Patrick Fugit Shannyn Sossamon Shea Whigham Leslie Bibb Will Arnett Tom Waits,Chris Coen Goran Dukic Tatiana Kelly Mikal P. Lazarev,United Kingdom United States of America,No Matter Pictures
244267,Science Fiction Drama,I Origins,independent film eyes molecular biologist,"I Origins follows a molecular biologist studying the evolution of the human eye.  He finds his work permeating his life after a brief encounter with an exotic young woman who slips away from him.  As his research continues years later with his lab partner, they make a stunning scientific discovery that has far reaching implications and complicates both his scientific and and spiritual beliefs.  Traveling half way around the world, he risks everything he has ever known to validate his theory.",37.555398,2014-07-18,106.0,7.5,1063,Michael Pitt Brit Marling Astrid Bergès-Frisbey Steven Yeun Archie Panjabi Cara Seymour,Mike Cahill Hunter Gray Alex Orlovsky,United States of America,Verisimilitude Bersin Pictures WeWork Studios
21413,Comedy Drama Romance,The Battle of Shaker Heights,fantasy enemy sister high school battlefield bully teenager strategy addict,"A quirky teen with a penchant for war reenactments, Kelly Ernswiler obsesses over military tactics with his buddy Bart. The school bully is one of Kelly's regular headaches, and he also has to deal with a frustrating situation at home, where his father is a recovering drug addict. Kelly's life gets even more complicated when he falls for Tabby, Bart's pretty and soon-to-be-wed older sister.",5.20209,2003-08-22,79.0,5.6,17,Shia LaBeouf Elden Henson Amy Smart Billy Kay Kathleen Quinlan Shiri Appleby,Chris Moore Kyle Rankin Jeff Balis Efram Potelle Erica Beeney,United States of America,Miramax Films LivePlanet
123678,Documentary,Jagal,corruption war indonesia,"In a place where killers are celebrated as heroes, these filmmakers challenge unrepentant death-squad leaders to dramatize their role in genocide. The result is a surreal, cinematic journey, not only into the memories and imaginations of mass murderers, but also into a frighteningly banal regime of corruption and impunity.",8.887411,2012-08-31,115.0,7.5,210,Anwar Congo Herman Koto Syamsul Arifin Ibrahim Sinik Yapto Soerjosoemarno Safit Pardede,Joshua Oppenheimer Christine Cynn Anne Köhncke Signe Byrge Sørensen Michael Uwemedimo Anonymous,Denmark Norway United Kingdom,Spring Films Final Cut for Real Piraya Film A/S Novaya Zemlya
13362,Documentary,Taxi to the Dark Side,taxi afghanistan guantanamo bay torture chamber,"An in-depth look at the torture practices of the United States in Afghanistan, Iraq and Guantanamo Bay, focusing on an innocent taxi driver in Afghanistan who was tortured and killed in 2002",0.748565,2007-04-30,106.0,6.6,53,Brian Keith Allen Moazzam Begg Christopher Beiring Alex Gibney,Alex Gibney,United Kingdom,Jigsaw Productions
39183,Documentary,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,new york beckenbauer pele,"In the 1970s the North American Soccer League marked the first attempt to introduce soccer to American sports fans. While most teams had only limited success at best, one managed to break through to genuine mainstream popularity - the New York Cosmos. The brainchild of Steve Ross (Major executive at Warner Communications) and the Ertegun brothers (Founders of Atlantic Records), the Cosmos got off to a rocky start in 1971, but things changed in 1975 when the world's most celebrated soccer star, the Brazilian champion Pele, signed with the Cosmos for a five-million-dollar payday. With the arrival of Pele, the Cosmos became a hit  and the players became the toast of the town, earning their own private table at Studio 54. A number of other international soccer stars were soon lured to the Cosmos, including Franz Beckenbauer, Rodney Marsh, and Carlos Alberto, but with the turn of the decade, the team began losing favor with fans and folded in 1985.",0.436148,2006-01-01,97.0,4.7,3,Pelé Franz Beckenbauer Carlos Alberto Raphael de la Sierra Phil Woosnam Jay Emmett,Paul Crowder John Dower,,
62402,Drama,Guiana 1838,guyana 19th century,"The abolition of slavery in the British Caribbean in 1834 prompts Gillanders, Arbuthnot &amp; Company in Calcutta, a part of the East India Company, to recruit Coolies from India to fill the resulting labor void. The company hires Sinha, a fierce small-timer to sell dreams of El Dorado to the unsuspecting, impoverished Coolies who are signed to five-year contracts as indentured servants. Upon the Coolies' arrival in British Guiana in 1838, the British planters promptly enslave them to ensure that the growth of sugar in the British West Indies will continue uninterrupted. John Scoble of the British and Foreign Anti Slavery Society arrives on the colony a year later to discover a new form of slavery; this time on the backs of Indians.",0.030253,2004-09-24,120.0,2.8,3,Aasheekaa Bathija Thomas Garvey Kumar Gaurav Rufus Graham Asim Mujahid Kiran Pande,Rohit Jagessar,Guyana United States of America,
206412,,Lisa Picard Is Famous,,"A documentarian decides to follow the career of New York actress Lisa Picard, believing she is on the brink of fame. Instead, he bears witness to Lisa's continued, humorous, struggles as an actress, as well as the conflict that arises when Lisa's best friend Tate hits it big with an off-Broadway one-man show.",0.690089,2000-05-14,90.0,4.0,1,Laura Kirk Nat DeWolf Griffin Dunne Daniel London Sandra Bullock Carrie Fisher,Griffin Dunne,,
201132,Drama Adventure Documentary,Antarctica: A Year on Ice,biography antarctica,"Filling the giant screen with stunning time-lapse vistas of Antarctica, and detailing year-round life at McMurdo and Scott Base, Anthony Powell’s documentary is a potent hymn to the icy continent and the heavens above.",1.883947,2013-09-05,92.0,7.2,29,Genevieve Bachman William Brotman Michael Christiansen Tom Hamann George Lampman Peter Lund,Anthony Powell Simon Price,New Zealand,Antzworks
251471,Documentary,A LEGO Brickumentary,pop culture fan culture documentary toys,A look at the global culture and appeal of the LEGO building-block toys.,1.631274,2015-07-31,93.0,6.4,55,Jason Bateman Matthias Klie,Kief Davidson Daniel Junge Justin Moore-Lewy Davis Coombe Brendan Kiernan Chris Brown,United States of America Denmark,Global Emerging Markets (GEM) HeLo
112456,Drama Action,Hardflip,skateboarding forgiveness sport family relationships aftercreditsstinger,"Hardflip follows the story of Caleb (Randy Wayne) a young skater whose ill mother (Rosanna Arquette) and absent father (John Schneider) leave him reaching for the only hope he has...becoming a sponsored skater. After his mother falls ill, Caleb finds a stack of old love letters. He sets out to find the father he never knew and inadvertently begins a journey he never could have expected. This story explores what happens when we let go of our anger and pain and forgive those who have hurt us most.",0.341461,2012-06-01,114.0,4.7,5,Randy Wayne John Schneider Rosanna Arquette Sean Michael Afable Jason Dundas Matthew Ziff,Daniel Backman Johnny Remo,,
20296,Thriller,Chocolate: Deep Dark Secrets,,"Christmas Eve, London. While the snow-clad city gets ready to celebrate the festival of peace and joy, a series of bizarre incidents shatter the Christmas calm. A couple of luckless Indians find themselves hauled by the London police and made scapegoats. Or are they?Chocolate unfolds a web of sinister plots, slowly unearthing true and mystifying personalities of seven individuals. Seven high-strung, distinctive people who've chosen to remain in the foreign land hoping to make or break their lives.",0.887821,2005-09-16,200.0,3.4,6,Anil Kapoor Sunil Shetty Arshad Warsi Emraan Hashmi Irrfan Khan Sushma Reddy,Vivek Agnihotri,India,
25983,Mystery Horror,The House of the Devil,ritual cult independent film human sacrifice eclipse satanic ritual mumblegore,"In the 1980s, college student Samantha Hughes takes a strange babysitting job that coincides with a full lunar eclipse. She slowly realizes her clients harbor a terrifying secret.",8.628485,2009-04-25,95.0,6.0,197,Jocelin Donahue Mary Woronov Greta Gerwig AJ Bowen Heather Robb Darryl Nau,Josh Braun Larry Fessenden Ti West Roger Kass Peter Phok,United States of America,Glass Eye Pix MPI Media Group
66195,Comedy Thriller Crime,The Perfect Host,swimming pool tea kettle conga line spit in the face convenience store robbery,A criminal on the run cons his way into the wrong dinner party where the host is anything but ordinary.,6.507094,2010-07-01,93.0,6.2,135,David Hyde Pierce Clayne Crawford Nathaniel Parker Helen Reddy,Nick Tomnay,United States of America,Splendid Film
16155,Comedy Crime,Safe Men,robbery organized crime gangster safecracker rosh hashanah,"Two untalented singers are mistaken for a pair of major league safe crackers in Providence, Rhode Island. The two are pressed into service by the local hoodlums and quickly find themselves in conflict with their professional colleagues. Romantic interest is added by the daughter of the underworld leader who won't date the men she knows are gangsters.",1.190729,1998-08-17,88.0,6.3,16,Sam Rockwell Steve Zahn Paul Giamatti Mark Ruffalo Josh Pais Michael Lerner,John Hamburg Andrew Hauptman Jeffrey Clifford Ellen Bronfman Jonathan Cohen,United States of America,October Films Andell Entertainment Blue Guitar Films
46727,Romance Drama Crime,Speedway Junky,racing car growing up scam male prostitute,"A naive drifter runs away from his army father in hopes of making it on the car racing circuit. In Las Vegas, he meets a young scam artist, who develops a crush on him. He is then introduced to a whole gang led by a young hustler. The racer-to-be then gets a lesson in the wild side, getting involved in one situation after another. Patsy Kensit makes a cameo as another hustler and Daryl Hannah appears as the scam artist's surrogate mom.",0.340019,1999-02-11,104.0,5.2,7,Jesse Bradford Jordan Brower Jonathan Taylor Thomas Daryl Hannah Tiffani Thiessen Patsy Kensit,George Furla Randall Emmett Nickolas Perry Jeff Rice Rodney Omanoff,United States of America,"Golan-Globus Productions Powers That Be Pictures Magic Entertainment, Inc. Miracle Entertainment"
55180,Comedy Drama,The Last Big Thing,magazine independent film counter-culture model arrogance,"From a bland tract house on the outskirts of Los Angeles, Simon Geist (with occasional help from his platonic girlfriend Darla) wages war against all of modern American popular culture. Geist starts up a magazine called ""The Next Big Thing"", which he uses to confront and insult upcoming actors, comics, models and rock bands. As Geist's mysterious Underground Agenda escalates, will he become the ""last big thing"", or be co-opted by the very forces he is railing against? Written by Van Film Fest",0.678475,1998-09-23,98.0,6.0,3,Dan Zukovic Mark Ruffalo Sibel Ergener James Lorinz Yul Vazquez Louis Mustillo,Dan Zukovic,United States of America,Byronic Pose Productions
29015,Action Comedy,The Specials,superhero,"America's 7th Best Superhero Team, the Specials, are a group of geeks and oddballs. We get to see one day in their lives as fan and new member Nightbird joins the group, just in time for the group to get a new line of action figures. But the members' extreme personalities and personal issues threaten to rip the group apart.",9.055447,2000-09-22,82.0,5.5,11,Jordan Ladd Rob Lowe Jamie Kennedy Thomas Haden Church James Gunn Paget Brewster,James Gunn Craig Mazin,United States of America,Brillstein-Grey Entertainment Mindfire Entertainment
91122,Comedy Romance,16 to Life,affection woman director,Romantic comedy. A small town teenager's angst about sexual inexperience drives a comic quest for love and understanding on a birthday to end all birthdays.,0.108468,2009-09-19,118.0,4.4,5,Hallee Hirsh Theresa Russell Shiloh Fernandez Will Rothhaar,Becky Smith,,Duck Farm Films
18206,Crime Drama Romance Thriller,Alone With Her,obsession hidden camera stalker independent film invasion of privacy voyeurism,"The harrowing story of a disturbed young man's attempts to win the affections of an unsuspecting young woman. When Doug first sees Amy, he instantly falls for her and begins to watch her every move, going so far as to set up spy cameras in her apartment. However, as his fascination grows into obsession he's no longer satisfied with just watching.",2.175696,2006-04-28,78.0,6.2,20,Colin Hanks Ana Claudia Talancón Jordana Spiro Jonathon Trent Alex Boling Tony Armatrading,Eric Nicholas,United States of America,The Weinstein Company Pin Hole Productions LLC
320146,Drama Science Fiction,Creative Control,virtual reality black and white,"Smooth advertising executive David is in a relationship with yoga teacher Juliette. Then his eye is caught by Sophie, the girlfriend of his best friend Wim, a fashion photographer. Things get completely out of hand during a campaign for augmented reality-glasses, for which David designs an avatar of the coveted Sophie.",1.50211,2016-03-11,97.0,5.4,25,Benjamin Dickinson Nora Zehetner Dan Gill Alexia Rasmussen Gavin McInnes Reggie Watts,Benjamin Dickinson Micah Bloomberg Melody C. Roscher Craig Shilowich Mark De Pace Zachary Mortensen,United States of America,Ghost Robot Greencard Pictures Mathematic
13856,Drama Fantasy Science Fiction,Special,hallucination superhero independent film,A lonely metermaid has a psychotic reaction to his medication and becomes convinced he's a superhero. A very select group of people in life are truly gifted. Special is a movie about everyone else.,1.260314,2006-01-30,81.0,6.6,32,Michael Rapaport Josh Peck Robert Baker Jack Kehler Alexandra Holden,Hal Haberman Jeremy Passmore,United States of America,Rival Pictures
219716,,Sparkler,,"Melba is a Californian trailer-park girl who is told to look for three kings by a phone psychic, and when she meets three guys - Trent, Brad and Joel traveling to Las Vegas, she decides they are those kings and joins them on a trip. In Vegas she meets her old high school pal Dottie.",0.547654,1999-03-19,96.0,0.0,1,Park Overall Veronica Cartwright Freddie Prinze Jr. Don Harvey Jamie Kennedy Steven Petrarca,Darren Stein,,
56491,Drama Action Thriller,In Her Line of Fire,rebel usa president hostage airplane,"When the Vice President's plane goes down near a remote Pacific island, he is kidnapped by rebel forces and held for ransom. It is up to his female Secret Service agent and a press secretary to infiltrate the camp and save him.",0.429587,2006-04-21,88.0,3.3,9,Mariel Hemingway David Keith David Millbern Jill Bennett Sydney Jackson Robbie Magasiva,Brian Trenchard-Smith,United States of America,
99826,Comedy Drama,The Jimmy Show,stand-up comedy,"A failed New Jersey inventor embarks on a career as a standup comic, turns to drink, and labors to keep his family together.",0.098351,2002-01-16,96.0,8.0,1,Frank Whaley Carla Gugino Ethan Hawke Lynn Cohen Jillian Stacom,Frank Whaley Jonathan Marc Sherman,United States of America,Next Wednesday Productions
186935,Crime Drama,Heli,drug cartel extreme violence,Heli must try and protect his young family when his 12-year-old sister inadvertently involves them in the brutal drug world. He must battle against the drug cartel that have been angered as well as the corrupt police force.,3.629777,2013-08-09,105.0,6.2,32,Armando Espitia Andrea Vergara Linda Gonzalez Juan Eduardo Palacios Kenny Johnston,Amat Escalante,Mexico,Mantarraya Producciones No Dream Cinema Lemming Film Le Pacte Fondo para la Producción Cinematográfica de Calidad (FOPROCINE) ZDF/Arte unafilm Centre National du Cinéma et de L'image Animée (CNC) Tres Tunas Consejo Nacional para la Cultura y las Artes (CONACULTA) Ticoman Iké Asistencia Fonds Sud Cinéma Ministère des Affaires Etrangères et Européennes Film- und Medienstiftung NRW Netherland Filmfund Sundance / NHK International Filmmakers Award
357441,Family Comedy,Karachi se Lahore,,A road trip from Karachi to Lahore where 5 friends discover themselves and the country amidst getting to their destination.,0.060003,2015-07-31,0.0,8.0,1,Shehzad Sheikh Ayesha Omar Yasir Hussain Javed Sheikh,,Pakistan,
19344,Drama Romance,Loving Annabelle,bisexuality australia twin brother friends melbourne teacher lesbian lgbt woman director,"Annabelle is the wise-beyond-her-years newcomer to an exclusive Catholic girls school. Having been expelled from her first two schools she's bound to stir some trouble. Sparks fly though when sexual chemistry appears between her and the Head of her dorm and English teacher, Simone Bradley. Annabelle pursues her relentlessly and until the end the older woman manages to avoid the law.",7.145832,2006-03-08,76.0,6.4,55,Erin Kelly Diane Gaidry Laura Breckenridge Michelle Horn Gustine Fudickar Ilene Graff,Katherine Brooks,United States of America,Big Easy Pictures Divine Light Pictures
242083,Drama Comedy,Hits,talent delusion fame teenager viral video,"A talentless teen will do anything to get on TV's ""The Voice."" Meanwhile, her father, a municipal worker, creates an uproar when a video of his rants at City Hall goes viral.",3.638411,2014-01-21,96.0,4.9,23,Meredith Hagner Matt Walsh James Adomian Jake Cherry Derek Waters Wyatt Cenac,David Cross,United States of America,Honora Productions Brooks Media
18869,Action Crime Drama Thriller,Jimmy and Judy,police revenge independent film video camera on the run,Two misunderstood suburban kids challenge society and run from the police while documenting all of their deeds with a digital camera.,1.255771,2006-01-01,99.0,5.4,8,Edward Furlong Rachael Bella William Sadler,Randall Rubin Jon Schroder,United States of America,
26673,Comedy Romance,Frat Party,sport,"Duffy the big man on campus who is marrying Adriana, a debutante heiress to a global wine fortune, right after they both graduate from the same prestigious University. Unfortunately , the final Frat Party of his college career is the night before his wedding and there are many obstacles in his way, including a soon to be Father -In-Law who is less than happy with his daughter's choice.",0.783842,2009-01-01,84.0,3.5,4,Randy Wayne Caroline D'Amore Jareb Dauplaise Lauren C. Mayhew Dan Levy Katerina Mikailenko,Robert Bennett William Garcia,United States of America,SuperMassive Films
41830,Drama,The Party's Over,london england beatnik,"An American businessman visits London and is horrified to discover his nubile teenage daughter has become involved with a gang of thuggish ""beatniks"". Her involvement leads to wild parties, sex, death and necrophilia.",0.118324,1965-04-22,94.0,6.1,6,Oliver Reed Clifford David Ann Lynn Louise Sorel Mike Pratt,Guy Hamilton Marc Behm,United Kingdom,Tricastle
37694,Drama,Proud,woman director,The true story of the only African-American crew to take a Navy warship into combat in World War II.,0.023681,2004-07-02,87.0,5.5,3,Vernel Bagneris Marcus Chait Michael Ciesla,Mary Pat Kelly,,
63287,Drama,The Poker House,rape drug abuse independent film,"Actress Lori Petty makes her directorial debut with this poignant, beautifully crafted film about a teenage girl trying to survive the dismal circumstances of her life with dignity, humor, and basketball.",2.948576,2008-06-20,93.0,6.1,47,Jennifer Lawrence Selma Blair Bokeem Woodbine Chloë Grace Moretz Sophia Bairley Casey Tutton,Lori Petty David Alan Grier Stephen J. Cannell Michael Dubelko,United States of America,The Poker House
335874,,Childless,,"Katherine is a typical teenager. Today's her funeral. The four adults in her life have a lot on their mind - and it's not all about Katherine either. With a frankness that's strikingly disarming as well as frequently self-serving, the grown-ups struggle with being... well... grown-up.",0.243853,2015-04-03,90.0,4.5,2,Barbara Hershey Joe Mantegna Diane Venora James Naughton Natalie Dreyfuss,Charlie Levi,United States of America,
34592,Horror,ZMD: Zombies of Mass Destruction,racist religion,"An idyllic island town is under attack by that most invasive of pests: zombies! Port Gamble is being overrun with braineaters, and the people seem powerless to stave them off. But wait, a rag tag band of rebels is trying to turn the tide and push the invading hordes of undead back.",1.563711,2009-01-01,92.0,4.7,31,Janette Armand Doug Fahl Cooper Hopkins Bill Johns Russell Hodgkinson Ali Hamedani,Kevin Hamedani Ramon Isao,United States of America,Splendid Film
92635,Horror Thriller,Snow White: A Deadly Summer,,A troubled teenage girl finds herself in a web of lies and deceit when her stepmother attempts to murder her by sending her to a discipline camp.,0.653495,2012-03-16,85.0,4.8,11,Shanley Caswell Maureen McCormick Eric Roberts Tim Abell R.J. Cantu Chase Bennett,David DeCoteau Jeffrey Schenck,,
258755,Romance Drama,A escondidas,,"At the age of 14 the world around you changes at a dizzying speed. But what if actually it's you that changing? What if these changes take you away from what up until now, has been your world? Ibrahim and Rafa are going to suffer these changes for themselves, experiencing first love in a way they never could have imagined. And having to keep it Hidden away.",1.233688,2014-10-03,96.0,7.6,26,Germán Alcarazu Adil Koukouh Ana Wagener Alex Angulo,Mikel Rueda,Spain,Baleuko S.L. Departamento de Cultura del Gobierno Vasco Bitart New Media
96534,Comedy Drama Romance,My Last Day Without You,,"On a one-day business trip to New York, a young German business executive falls in love with a singer-songwriter who exposes him to her Brooklyn world and emotions he's never experienced before.",0.153625,2011-06-11,90.0,5.7,3,Ken Duken Nicole Beharie Reg E. Cathey Marlene Forte Laith Nakli,Christoph Silber Stefan C. Schaefer,United States of America,
21283,Comedy Romance,Steppin: The Movie,,"Every college campus has its rivalries and UTS is no different. At this university, the Geeks run the campus and the greatest Steppers are king of the hill. When a local radio station announces the beginning of the step competition season, the campus fraternities and sororities fight to recruit the best talent that will help them win the big-money prize.",0.328498,2009-05-19,85.0,5.0,4,Wesley Jonathan Chrystee Pharris Anthony Anderson,Michael Taliferro Sean Alexander Jefferson Bryan Anthony Pierre,United States of America,Triumphant Pictures
272724,Western,Doc Holliday's Revenge,,"In 1882, Joseph and Elizabeth Cooley head West to reunite with family she never knew. But when she, Joseph, and her older brother, Millard, are stranded in a logging camp just outside Tucson a wounded Indian stumbles into their camp and they must defend him against Doc Holliday, his would-be killer. Elizabeth considers Doc a stone-cold killer -- but may find, during the course of their tense stand-off, that this courtly, ailing man has a surprisingly well-honed sense of justice, frontier-style...",0.4594,2014-06-01,84.0,3.2,3,Tom Berenger Ashley Hayes Eric Roberts Bart Voitila Oliver Rayon,David DeCoteau Rolfe Kanefsky,United States of America,Rapid Heart Pictures
84178,Thriller Horror,Black Rock,friends remote island woman director,Three childhood friends set aside their personal issues and reunite for a girls’ weekend on a remote island off the coast of Maine. One wrong move turns their weekend getaway into a deadly fight for survival.,7.207051,2012-01-21,83.0,4.9,78,Kate Bosworth Lake Bell Jay Paulson Katie Aselton Will Bouvier Anslem Richardson,Katie Aselton Adele Romanski,United States of America,Submarine Entertainment Distributors LD Entertainment
101179,Horror Thriller Mystery,Truth or Dare,,"A group of college friends celebrate the end of term with a party to end all parties. During a drink and drug-fuelled evening, an innocent game of ‘Truth or Dare’ has a very sore loser, sparking a terrifying sequence of events and a whole new twist on the game of truth or dare – where the truth can kill you.",6.679954,2012-08-05,95.0,5.7,117,Liam Boyle Jack Gordon Florence Hall David Oakes Jennie Jacques Tom Kane,Matthew McGuchan Robert Heath Rupert Jermyn Richard Johns,United Kingdom,Corona Pictures
52462,Drama Thriller,The Pet,independent film,"A young woman in dire financial straights accepts an offer to be a wealthy aristocrat's human ""pet"" for six months. Then ruthless modern ""pet-nappers"" kidnap the woman to sell her on the GSM (Global Slave Market).",1.284741,2006-05-17,94.0,5.3,3,Pierre Dulat Andrea Edmondson Summer Nguyen Lydia McLane Steven Wollenberg Magi Avila,D. Stevens,,
269057,Science Fiction Drama Music,Bang Bang Baby,small town rock star musical idol teenager 1960s chemical leak mutations,A small town teenager in the 1960s believes her dreams of becoming a famous singer will come true when her rock star idol gets stranded in town. But a leak in a nearby chemical plant that is believed to be causing mass mutations threatens to turn her dream into a nightmare.,0.973323,2014-09-08,90.0,6.6,8,Jane Levy Peter Stormare Justin Chatwin David Reale Kristian Bruun Chloe Rose,Jeffrey St. Jules,Canada,JoBro Productions & Film Finance Scythia Films
287524,Horror,Fear Clinic,phobia doctor fear,A doctor works to cure patients suffering from crippling phobias by placing them inside his invention which induces and controls hallucinations.,1.859965,2014-10-31,95.0,4.0,42,Thomas Dekker Robert Englund Cleopatra Coleman Fiona Dourif Kevin Gage,Robert Hall Aaron Drane Mark Benton Johnson,United States of America,Dry County Films Anchor Bay Entertainment Movie Machine
206213,Comedy Action Science Fiction Thriller,Zombie Hunter,mutant post-apocalyptic zombie,"Zombie Hunter is set in a post-apocalyptic Zombie wasteland caused by the mysterious street drug ""Natas"". We follow one man who has nothing left other than a beat up Camaro and a trunk full of guns and booze. He runs down Flesh Eaters, hunting for sport and redemption, while also running from his past. After crashing into a small group of survivors, who are running low on resources, he decides to lend a hand. But a surprise attack by the Flesh Eaters forces them on the run and puts the Hunter's skills to the test.",3.418372,2013-07-25,93.0,3.5,34,Martin Copping Danny Trejo Clare Niederpruem Terry Guthrie Jason Regier,Kevin King Kurt Knight,United States of America,Arrowstorm Entertainment The Klimax
248402,Drama,A Fine Step,,"A Fine Step is an uplifting family drama centering on Cal Masterson (Luke Perry, Beverly Hills 90210) an award winning horseman whose relationship with his beloved horse Fandango allows him to achieve multiple championship wins. However tragedy strikes when Cal and Fandango are involved in a serious accident, ending Cal's horse riding days forever. Cal's devastation is slowly overcome when his new neighbour, 14 year old Claire Mason (Anna Claire Sneed, Glee) takes an interest in Fandango and convinces him that Fandango's competing days might not be over.",0.65434,2014-04-16,90.0,4.1,7,Luke Perry Anna Claire Sneed Leonor Varela,Jonathan Meyers,,
29146,Drama Romance Science Fiction,Charly,experiment mouse intelligence test genius,An experiment on a simpleton turns him into a genius. When he discovers what has been done to him he struggles with whether or not what was done to his was right.,0.178689,1968-09-23,103.0,6.6,28,Cliff Robertson Claire Bloom Lilia Skala Leon Janney Ruth White Dick Van Patten,Ralph Nelson,United States of America,ABC Pictures Cinerama Releasing Corporation
207769,Horror Thriller,Banshee Chapter,lsd government conspiracy tension video camera drug use writer desert radio broadcast mind bender number stations lovecraftian mk ultra experimental drug,"On the trail of a missing friend who had been experimenting with mind-altering drugs, a young journalist - aided by a rogue counter-culture writer, The Silence of The Lambs -- finds herself drawn into the dangerous world of top-secret government chemical research and the mystery of a disturbing radio signal of unknown origin. A fast-paced thriller blending fact and fiction, Banshee Chapter is based on real documents, actual test subject testimony, and uncovered secrets about covert programs run by the CIA.",7.310879,2013-08-26,87.0,5.7,92,Ted Levine Katia Winter Michael McMillian Monique Candelaria Jenny Gabrielle Chad Brummett,Blair Erickson Corey Moosa Stephanie Riggs Sean Akers,United States of America Germany,Before the Door Pictures Sunchaser Entertainment Favorit Film
